,epoch,loss,energy_mean,energy_std,GS,CI,HF,proposal_width,acceptance_rate,walltime,l2norm,l2norm_energy_grad,alpha,mu,max_update,module,module_name,pi,use_kfac,damping,adapt_damping,damping_adapt_interval,damping_adapt_decay,min_damping,max_damping,l2_reg,gamma,adapt_gamma,gamma_adapt_interval,gamma_adapt_decay,min_gamma,max_gamma,max_epsilon,epsilon,rho,step,precondition_method,quadratic_model,number_of_minres_it,effective_gradients,use_kl_clipping,norm_constraint,kl_max,log_rho,qmodel_change,loss_change
319,319,0.0035934806801378727,0.5952669382095337,0.001264109741896391,2.0,0.5990672369459673,0.8140145540237427,0.6496626138687134,0.499267578125,0.7572597059988766,0.010828484781086445,0.36905232071876526,-0.3947482109069824,0.2715342044830322,0.002553385915234685,Linear,Linear,1.0,True,9.61469840942113e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,320,VMC,VMC,50,False,False,0.01,1.0,5.910741806030273,-7.987022e-06,-0.0029560924
320,320,-0.0013152894098311663,0.5971003174781799,0.0011049084132537246,2.0,0.5990672369459673,0.8140145540237427,0.6285982131958008,0.494873046875,1.1895634479988075,0.012256301008164883,0.6164554357528687,-0.3354918658733368,0.11642637848854065,0.0038937737699598074,Linear,Linear,1.0,True,7.439670349021638e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,321,VMC,VMC,50,False,False,0.01,1.0,4.449034690856934,-1.9073486e-05,-0.0016291142
321,321,0.004022563807666302,0.5968040823936462,0.0010538359638303518,2.0,0.5990672369459673,0.8140145540237427,0.6333324909210205,0.500244140625,0.7588644370007387,0.013276273384690285,0.5972968339920044,-0.3618451654911041,0.10260036587715149,0.006942172069102526,Linear,Linear,1.0,True,7.439670349021638e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,322,VMC,VMC,50,False,False,0.01,1.0,4.449034690856934,-1.9073486e-05,-0.0016291142
322,322,0.0034744776785373688,0.5953450202941895,0.001328411977738142,2.0,0.5990672369459673,0.8140145540237427,0.6289734244346619,0.512451171875,0.7582425170003262,0.013762479647994041,0.5728760957717896,-0.36662399768829346,0.03975187614560127,0.00571973342448473,Linear,Linear,1.0,True,7.439670349021638e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,323,VMC,VMC,50,False,False,0.01,1.0,4.449034690856934,-1.9073486e-05,-0.0016291142
323,323,0.0013067347463220358,0.5974258184432983,0.0013155101332813501,2.0,0.5990672369459673,0.8140145540237427,0.6343432664871216,0.50244140625,0.7623825740010943,0.01371004618704319,1.0329750776290894,-0.3702739179134369,0.11729159206151962,0.008552275598049164,Linear,Linear,1.0,True,7.439670349021638e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,324,VMC,VMC,50,False,False,0.01,1.0,4.449034690856934,-1.9073486e-05,-0.0016291142
324,324,0.001384240691550076,0.5977421998977661,0.0007967674755491316,2.0,0.5990672369459673,0.8140145540237427,0.6534343361854553,0.52099609375,0.7582048629992642,0.008722415193915367,0.7928107380867004,-0.3487128019332886,0.020853698253631592,0.0027419584803283215,Linear,Linear,1.0,True,7.439670349021638e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,325,VMC,VMC,50,False,False,0.01,1.0,4.449034690856934,-1.9073486e-05,-0.0016291142
325,325,0.003827645443379879,0.5970442295074463,0.0011048858286812901,2.0,0.5990672369459673,0.8140145540237427,0.6499901413917542,0.503173828125,1.189431451002747,0.007875632494688034,0.39898911118507385,-0.3472960293292999,0.06919440627098083,0.0019923695363104343,Linear,Linear,1.0,True,5.7566750973569135e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,326,VMC,VMC,50,False,False,0.01,1.0,5.809730052947998,-1.0371208e-05,-0.0034604073
326,326,0.00013658395619131625,0.5983862280845642,0.0009560917387716472,2.0,0.5990672369459673,0.8140145540237427,0.6368676424026489,0.4873046875,0.7568811790006293,0.007314578164368868,0.47308656573295593,-0.3432883322238922,0.06728963553905487,0.0037831072695553303,Linear,Linear,1.0,True,5.7566750973569135e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,327,VMC,VMC,50,False,False,0.01,1.0,5.809730052947998,-1.0371208e-05,-0.0034604073
327,327,0.0008064811700023711,0.5974398255348206,0.0011778593761846423,2.0,0.5990672369459673,0.8140145540237427,0.6359337568283081,0.490478515625,0.7543922639997618,0.0075546144507825375,0.3722444176673889,-0.3473927676677704,-0.009591395035386086,0.0026605925522744656,Linear,Linear,1.0,True,5.7566750973569135e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,328,VMC,VMC,50,False,False,0.01,1.0,5.809730052947998,-1.0371208e-05,-0.0034604073
328,328,0.004372705705463886,0.5972533226013184,0.001004076679237187,2.0,0.5990672369459673,0.8140145540237427,0.6546299457550049,0.50634765625,0.7564623480029695,0.005939099472016096,0.5119075775146484,-0.3257424533367157,0.22346258163452148,0.0015516475541517138,Linear,Linear,1.0,True,5.7566750973569135e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,329,VMC,VMC,50,False,False,0.01,1.0,5.809730052947998,-1.0371208e-05,-0.0034604073
329,329,0.0025234429631382227,0.5959565043449402,0.0012056435225531459,2.0,0.5990672369459673,0.8140145540237427,0.6349391937255859,0.49267578125,0.7553019420010969,0.012237857095897198,0.908525824546814,-0.3504086434841156,0.10967890173196793,0.0043198359198868275,Linear,Linear,1.0,True,5.7566750973569135e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,330,VMC,VMC,50,False,False,0.01,1.0,5.809730052947998,-1.0371208e-05,-0.0034604073
330,330,0.0020696469582617283,0.5970211625099182,0.001163265435025096,2.0,0.5990672369459673,0.8140145540237427,0.6453019976615906,0.49853515625,1.19162673000028,0.011253520846366882,0.7203981876373291,-0.3950848877429962,0.12167594581842422,0.005696716718375683,Linear,Linear,1.0,True,4.454405453715735e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,331,VMC,VMC,50,False,False,0.01,1.0,5.89709997177124,-7.390976e-06,-0.002690494
331,331,0.0009671594598330557,0.5975760817527771,0.000895612989552319,2.0,0.5990672369459673,0.8140145540237427,0.6440931558609009,0.497314453125,0.7600638080002682,0.011854523792862892,0.604343831539154,-0.3436592221260071,0.09737080335617065,0.004969712346792221,Linear,Linear,1.0,True,4.454405453715735e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,332,VMC,VMC,50,False,False,0.01,1.0,5.89709997177124,-7.390976e-06,-0.002690494
332,332,0.002522479509934783,0.596789538860321,0.0012991740368306637,2.0,0.5990672369459673,0.8140145540237427,0.6375704407691956,0.50048828125,0.7589910489987233,0.010744880884885788,0.2636297941207886,-0.3763465881347656,0.13436686992645264,0.0026339374016970396,Linear,Linear,1.0,True,4.454405453715735e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,333,VMC,VMC,50,False,False,0.01,1.0,5.89709997177124,-7.390976e-06,-0.002690494
333,333,0.0017657477874308825,0.5978432893753052,0.0008857027278281748,2.0,0.5990672369459673,0.8140145540237427,0.6241831183433533,0.500732421875,0.755993885002681,0.013253239914774895,0.14156056940555573,-0.40734732151031494,0.19249625504016876,0.0035429021809250116,Linear,Linear,1.0,True,4.454405453715735e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,334,VMC,VMC,50,False,False,0.01,1.0,5.89709997177124,-7.390976e-06,-0.002690494
334,334,0.004303852096199989,0.5961909294128418,0.0012838244438171387,2.0,0.5990672369459673,0.8140145540237427,0.6362490653991699,0.502197265625,0.7573825629988278,0.010588451288640499,0.6315799355506897,-0.3532237410545349,0.0552864596247673,0.002984557533636689,Linear,Linear,1.0,True,4.454405453715735e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,335,VMC,VMC,50,False,False,0.01,1.0,5.89709997177124,-7.390976e-06,-0.002690494
335,335,0.0011520511470735073,0.5977804660797119,0.0008067773887887597,2.0,0.5990672369459673,0.8140145540237427,0.6417751312255859,0.49267578125,1.1806203970008937,0.009975832886993885,0.4521970748901367,-0.3670915365219116,0.06211148202419281,0.004336570389568806,Linear,Linear,1.0,True,3.446734027981273e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,336,VMC,VMC,50,False,False,0.01,1.0,0.0,-6.67572e-06,0.00013124943
336,336,0.001485475804656744,0.5971404314041138,0.0011504996800795197,2.0,0.5990672369459673,0.8140145540237427,0.6510847210884094,0.506591796875,0.7605672299978323,0.009510789066553116,0.5303109884262085,-0.34947314858436584,0.008246263489127159,0.0031822873279452324,Linear,Linear,1.0,True,3.446734027981273e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,337,VMC,VMC,50,False,False,0.01,1.0,0.0,-6.67572e-06,0.00013124943
337,337,0.0040579852648079395,0.5953372716903687,0.001373642822727561,2.0,0.5990672369459673,0.8140145540237427,0.6364675760269165,0.498291015625,0.7597718180004449,0.009426427073776722,0.6299213171005249,-0.34128838777542114,0.17040300369262695,0.002581032458692789,Linear,Linear,1.0,True,3.446734027981273e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,338,VMC,VMC,50,False,False,0.01,1.0,0.0,-6.67572e-06,0.00013124943
338,338,0.0032745571807026863,0.594717264175415,0.0013553275493904948,2.0,0.5990672369459673,0.8140145540237427,0.6298388838768005,0.501220703125,0.7562747560004937,0.01184707973152399,0.7172139286994934,-0.381417453289032,0.07590748369693756,0.005989304278045893,Linear,Linear,1.0,True,3.446734027981273e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,339,VMC,VMC,50,False,False,0.01,1.0,0.0,-6.67572e-06,0.00013124943
339,339,0.0014505594735965133,0.5975944399833679,0.0008328156545758247,2.0,0.5990672369459673,0.8140145540237427,0.6584854125976562,0.506591796875,0.7576024619993404,0.010428186506032944,0.47256016731262207,-0.3361102342605591,-0.000382228841772303,0.003954247105866671,Linear,Linear,1.0,True,3.446734027981273e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,340,VMC,VMC,50,False,False,0.01,1.0,0.0,-6.67572e-06,0.00013124943
340,340,0.0019167460268363357,0.595063328742981,0.0010951142758131027,2.0,0.5990672369459673,0.8140145540237427,0.661681592464447,0.50927734375,1.1843519859976368,0.013625889085233212,0.5388134717941284,-0.3677200376987457,0.06322332471609116,0.009269364178180695,Linear,Linear,1.0,True,2.6670170874845e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,341,VMC,VMC,50,False,False,0.01,1.0,3.8024940490722656,-1.013279e-05,-0.00045400858
341,341,0.0015657522017136216,0.595927357673645,0.0010283909505233169,2.0,0.5990672369459673,0.8140145540237427,0.6444300413131714,0.505615234375,0.7551403309989837,0.012029902078211308,0.29973965883255005,-0.38045161962509155,0.05539493262767792,0.004317056853324175,Linear,Linear,1.0,True,2.6670170874845e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,342,VMC,VMC,50,False,False,0.01,1.0,3.8024940490722656,-1.013279e-05,-0.00045400858
342,342,0.0010193581692874432,0.5964860320091248,0.0011539201950654387,2.0,0.5990672369459673,0.8140145540237427,0.6391028761863708,0.501220703125,0.7581010920002882,0.011782006360590458,0.5879570245742798,-0.4058299660682678,0.11859191954135895,0.004623438697308302,Linear,Linear,1.0,True,2.6670170874845e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,343,VMC,VMC,50,False,False,0.01,1.0,3.8024940490722656,-1.013279e-05,-0.00045400858
343,343,0.0008194823167286813,0.5987071990966797,0.0009359567193314433,2.0,0.5990672369459673,0.8140145540237427,0.6345884799957275,0.50830078125,0.7595916139980545,0.013188747689127922,0.6940373778343201,-0.3460625112056732,0.06463965773582458,0.009662855416536331,Linear,Linear,1.0,True,2.6670170874845e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,344,VMC,VMC,50,False,False,0.01,1.0,3.8024940490722656,-1.013279e-05,-0.00045400858
344,344,0.00381228094920516,0.5955222249031067,0.0016792872920632362,2.0,0.5990672369459673,0.8140145540237427,0.6411654949188232,0.498291015625,0.7577776359976269,0.01692594215273857,1.0739773511886597,-0.36264798045158386,0.08214247226715088,0.007179739885032177,Linear,Linear,1.0,True,2.6670170874845e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,345,VMC,VMC,50,False,False,0.01,1.0,3.8024940490722656,-1.013279e-05,-0.00045400858
345,345,-0.0007429890683852136,0.5985878109931946,0.0007665421580895782,2.0,0.5990672369459673,0.8140145540237427,0.6258370280265808,0.493896484375,1.189239085000736,0.009291036054491997,0.4306946396827698,-0.3275499939918518,0.03275572508573532,0.0035519744269549847,Linear,Linear,1.0,True,2.063686982282275e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,346,VMC,VMC,50,False,False,0.01,1.0,5.483630657196045,-8.583069e-06,-0.0020657778
346,346,0.0028814319521188736,0.5971410274505615,0.0012889670906588435,2.0,0.5990672369459673,0.8140145540237427,0.6260579228401184,0.495849609375,0.7612618970015319,0.01004596333950758,0.6980467438697815,-0.3422563076019287,0.12071901559829712,0.006885620765388012,Linear,Linear,1.0,True,2.063686982282275e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,347,VMC,VMC,50,False,False,0.01,1.0,5.483630657196045,-8.583069e-06,-0.0020657778
347,347,0.004909932613372803,0.5955670475959778,0.0011064533609896898,2.0,0.5990672369459673,0.8140145540237427,0.6402598023414612,0.513671875,0.7552089130003878,0.006860277149826288,0.803016722202301,-0.33462420105934143,-0.021102018654346466,0.002092876238748431,Linear,Linear,1.0,True,2.063686982282275e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,348,VMC,VMC,50,False,False,0.01,1.0,5.483630657196045,-8.583069e-06,-0.0020657778
348,348,0.0010779154254123569,0.5970396995544434,0.0007839504978619516,2.0,0.5990672369459673,0.8140145540237427,0.625734806060791,0.498046875,0.7573738379978749,0.006925261113792658,0.6209352612495422,-0.3551516532897949,0.04610989987850189,0.002413584152236581,Linear,Linear,1.0,True,2.063686982282275e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,349,VMC,VMC,50,False,False,0.01,1.0,5.483630657196045,-8.583069e-06,-0.0020657778
349,349,0.001206455985084176,0.5965837836265564,0.0009856598917394876,2.0,0.5990672369459673,0.8140145540237427,0.645319402217865,0.47802734375,0.7640550409996649,0.009121902287006378,0.3316260278224945,-0.3677467107772827,0.05612446740269661,0.005907166749238968,Linear,Linear,1.0,True,2.063686982282275e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,350,VMC,VMC,50,False,False,0.01,1.0,5.483630657196045,-8.583069e-06,-0.0020657778
350,350,0.0032317726872861385,0.5980527400970459,0.0008614871767349541,2.0,0.5990672369459673,0.8140145540237427,0.6251366138458252,0.492919921875,1.1903796879996662,0.011750893667340279,0.30951783061027527,-0.3875022530555725,0.23227372765541077,0.006351829506456852,Linear,Linear,1.0,True,1.5968416478569243e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,351,VMC,VMC,50,False,False,0.01,1.0,5.656861782073975,-9.4771385e-06,-0.0027071238
351,351,0.00211060862056911,0.5951312184333801,0.0015497062122449279,2.0,0.5990672369459673,0.8140145540237427,0.6416482925415039,0.499267578125,0.7611005869985092,0.01447259820997715,0.3294552266597748,-0.38424351811408997,0.09936386346817017,0.005533704999834299,Linear,Linear,1.0,True,1.5968416478569243e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,352,VMC,VMC,50,False,False,0.01,1.0,5.656861782073975,-9.4771385e-06,-0.0027071238
352,352,-0.0008214692352339625,0.5970335006713867,0.0012843759031966329,2.0,0.5990672369459673,0.8140145540237427,0.6433495879173279,0.51513671875,0.7594793270000082,0.009023966267704964,0.4202719032764435,-0.3040490448474884,0.004718348849564791,0.004684834741055965,Linear,Linear,1.0,True,1.5968416478569243e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,353,VMC,VMC,50,False,False,0.01,1.0,5.656861782073975,-9.4771385e-06,-0.0027071238
353,353,0.0021859449334442616,0.5981870889663696,0.0009812811622396111,2.0,0.5990672369459673,0.8140145540237427,0.6284734010696411,0.504150390625,0.7582234330002393,0.013442588970065117,0.29361191391944885,-0.3591884970664978,0.0514148473739624,0.004698056727647781,Linear,Linear,1.0,True,1.5968416478569243e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,354,VMC,VMC,50,False,False,0.01,1.0,5.656861782073975,-9.4771385e-06,-0.0027071238
354,354,0.002884400775656104,0.59798264503479,0.0007173249614425004,2.0,0.5990672369459673,0.8140145540237427,0.6530884504318237,0.504150390625,0.7567619000001287,0.008586250245571136,0.2300269901752472,-0.3355172872543335,0.01863119937479496,0.00454636849462986,Linear,Linear,1.0,True,1.5968416478569243e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,355,VMC,VMC,50,False,False,0.01,1.0,5.656861782073975,-9.4771385e-06,-0.0027071238
355,355,0.0022575820330530405,0.596076488494873,0.0013393800472840667,2.0,0.5990672369459673,0.8140145540237427,0.6393255591392517,0.495849609375,1.1884266580018448,0.006405542138963938,0.8692611455917358,-0.34563061594963074,0.018887799233198166,0.0020633037202060223,Linear,Linear,1.0,True,1.2356056273177754e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,356,VMC,VMC,50,False,False,0.01,1.0,5.826690196990967,-1.0430813e-05,-0.0035409927
356,356,0.002622355706989765,0.5965023636817932,0.0009081705939024687,2.0,0.5990672369459673,0.8140145540237427,0.6217385530471802,0.492919921875,0.7587304100015899,0.00734581658616662,0.4848734736442566,-0.3573126494884491,0.029005803167819977,0.0022753500379621983,Linear,Linear,1.0,True,1.2356056273177754e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,357,VMC,VMC,50,False,False,0.01,1.0,5.826690196990967,-1.0430813e-05,-0.0035409927
357,357,0.002019728533923626,0.5971951484680176,0.0008403994143009186,2.0,0.5990672369459673,0.8140145540237427,0.6442944407463074,0.489990234375,0.7591743949997181,0.006253834813833237,0.1835654377937317,-0.33762380480766296,0.05288065969944,0.0015479313442483544,Linear,Linear,1.0,True,1.2356056273177754e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,358,VMC,VMC,50,False,False,0.01,1.0,5.826690196990967,-1.0430813e-05,-0.0035409927
358,358,0.0018664540257304907,0.5966735482215881,0.000798405148088932,2.0,0.5990672369459673,0.8140145540237427,0.6593208909034729,0.510498046875,0.7602147819998208,0.013844777829945087,0.5413081645965576,-0.3686564564704895,0.14570271968841553,0.008808879181742668,Linear,Linear,1.0,True,1.2356056273177754e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,359,VMC,VMC,50,False,False,0.01,1.0,5.826690196990967,-1.0430813e-05,-0.0035409927
359,359,0.0020974166691303253,0.595820426940918,0.0011326596140861511,2.0,0.5990672369459673,0.8140145540237427,0.6574917435646057,0.50244140625,0.7604842079999798,0.009084781631827354,0.6475818753242493,-0.3729386627674103,0.1346726268529892,0.003913553431630135,Linear,Linear,1.0,True,1.2356056273177754e-05,True,5,0.95,1e-07,1e+20,0,31.622776601683793,True,5,0.9746794344808963,0.0001,1e+20,0.9,0.9,0,360,VMC,VMC,50,False,False,0.01,1.0,5.826690196990967,-1.0430813e-05,-0.0035409927
